Indicator,Vehicle Actvity Number,Company Code,Fiscal Year,Reverse Date,Vehicle Code,Job Code,Target Alokasi Biaya,Location Code,Vehicle Date,Vehicle Time,HM/KM,Unit,UoM,Reference,Remarks,Plant,Cancelled/Reversed,Operator,Helper 1,Helper 2,Measurement document,Document Number,Nomor SPBS,Tgl Angkut,Antar Kebun,Destination Plant,Created by,Created on,Changed by,Changed on
,0100302028,PALM,2026,6/18/2026,2000014838,14102,FF,120,6/18/2026,08.00.00,0.50,8,M3,,Gali batu lepas & Loading,5E19,,13005281,13004416,0,10251312,2322430100,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302029,PALM,2026,6/18/2026,2000014838,14102,FF,308,6/18/2026,11.00.00,0.50,4,M3,,Gali batu lepas & Loading,5E19,,13005281,13004416,0,10251313,2322430101,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302030,PALM,2026,6/19/2026,2000014838,14102,FF,118,6/19/2026,08.00.00,0.25,4,M3,,Gali batu lepas & Loading,5E19,,13005281,13004416,0,10251314,2322430102,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302031,PALM,2026,6/19/2026,2000014838,14102,FF,208,6/19/2026,10.00.00,0.25,4,M3,,Gali batu lepas & Loading,5E19,,13005281,13004416,0,10251315,2322430103,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302032,PALM,2026,6/19/2026,2000014838,14102,FF,615,6/19/2026,11.00.00,0.50,4,M3,,Gali batu lepas & Loading,5E19,,13005281,13004416,0,10251316,2322430104,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302033,PALM,2026,6/15/2026,2000021379,14101,FF,119,6/15/2026,08.00.00,25.00,20,M3,,Angkut batu dijalan pengh,5E19,,13005284,0,0,10251317,2322430105,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302034,PALM,2026,6/17/2026,2000021379,14101,FF,308,6/17/2026,08.00.00,75.00,4,M3,,Angkut batu dijalan pengh,5E19,,13005284,0,0,10251319,2322430107,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302035,PALM,2026,6/15/2026,2000021379,14101,FF,620,6/15/2026,10.00.00,75.00,4,M3,,Angkut batu dijalan produ,5E19,,13005284,0,0,10251318,2322430106,,,,,MK191504,6/21/2026,MK191504,6/21/2026
,0100302046,PALM,2026,6/20/2026,2000014198,,CC,5E01BT15KS,6/20/2026,16.30.00,100.00,0,KM,1,Perjalanan Dinas ke Ponti,5E01,,0,0,0,10250554,2322435043,Pontianak,6/20/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302047,PALM,2026,6/21/2026,2000014198,,CC,5E01BT15KS,6/21/2026,06.00.00,1.00,0,KM,1,Libur Kerja,5E01,X,0,0,0,10250555,2322435044,Minggu,6/21/2026,,,MK011504,6/21/2026,MK011502,6/23/2026
,0100302048,PALM,2026,6/5/2026,2000021304,13206,FF,501,6/5/2026,08.23.00,6.60,"3,500",KG,1,Angkut Pupuk,5E01,X,0,0,0,10251352,2322437976,Pupuk,6/5/2026,,,MK011504,6/21/2026,MK011504,7/1/2026
,0100302049,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,08.57.00,27.00,"4,990",KG,1,Angkut Tankos,5E01,,0,0,0,10251353,2322437977,PALM5F012260605M0000013,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302050,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,09.17.00,27.00,"5,430",KG,1,Angkut Tankos,5E01,,0,0,0,10251354,2322437978,PALM5F012260605M0000016,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302051,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,09.40.00,27.00,"4,870",KG,1,Angkut Tankos,5E01,,0,0,0,10251355,2322437979,PALM5F012260605M0000022,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302052,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,10.02.00,27.00,"5,060",KG,1,Angkut Tankos,5E01,,0,0,0,10251356,2322437980,PALM5F012260605M0000026,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302053,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,10.24.00,27.00,"5,110",KG,1,Angkut Tankos,5E01,,0,0,0,10251357,2322437981,PALM5F012260605M0000030,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302054,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,11.16.00,27.00,"5,310",KG,1,Angkut Tankos,5E01,X,0,0,0,10251358,2322437982,PALM5F012260605M0000036,6/5/2026,,,MK011504,6/21/2026,MK011504,7/1/2026
,0100302055,PALM,2026,6/5/2026,2000021304,14524,FF,18,6/5/2026,11.59.00,27.00,"5,230",KG,1,Angkut Tankos,5E01,,0,0,0,10251359,2322437983,PALM5F012260605M0000041,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302056,PALM,2026,6/5/2026,2000021305,14524,FF,18,6/5/2026,08.36.57,27.00,"4,900",KG,1,Angkut Tankos,5E01,,0,0,0,10251360,2322437984,PALM5F012260605M0000010,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302057,PALM,2026,6/5/2026,2000021305,14524,FF,18,6/5/2026,09.22.00,27.00,"5,080",KG,1,Angkut Tankos,5E01,,0,0,0,10251361,2322437985,PALM5F012260605M0000017,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302058,PALM,2026,6/5/2026,2000021305,14524,FF,18,6/5/2026,09.57.00,27.00,"5,320",KG,1,Angkut Tankos,5E01,,0,0,0,10251362,2322437986,PALM5F012260605M0000025,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302059,PALM,2026,6/5/2026,2000021305,14524,FF,18,6/5/2026,10.39.00,27.00,"4,810",KG,1,Angkut Tankos,5E01,,0,0,0,10251363,2322437987,PALM5F012260605M0000033,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302060,PALM,2026,6/5/2026,2000021305,14524,FF,18,6/5/2026,11.12.00,27.00,"5,560",KG,1,Angkut Tankos,5E01,,0,0,0,10251364,2322437988,PALM5F012260605M0000035,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302061,PALM,2026,6/5/2026,2000021305,14524,FF,18,6/5/2026,12.03.00,27.00,"5,450",KG,1,Angkut Tankos,5E01,,0,0,0,10251365,2322437989,PALM5F012260605M0000043,6/5/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302062,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,10.02.00,27.00,"7,550",KG,1,Angkut Solid,5E01,,0,0,0,10250556,2322437147,PALM5F012260606M0000027,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302063,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,10.44.00,27.00,"6,850",KG,1,Angkut Solid,5E01,,0,0,0,10250557,2322437148,PALM5F012260606M0000031,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302064,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,11.27.00,27.00,"5,880",KG,1,Angkut Solid,5E01,,0,0,0,10250558,2322437149,PALM5F012260606M0000036,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302065,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,12.19.00,27.00,"5,040",KG,1,Angkut Solid,5E01,,0,0,0,10250559,2322437150,PALM5F012260606M0000050,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302066,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,13.23.00,27.00,"5,730",KG,1,Angkut Solid,5E01,,0,0,0,10250560,2322437152,PALM5F012260606M0000061,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302067,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,13.43.00,27.00,"5,650",KG,1,Angkut Solid,5E01,,0,0,0,10251371,2322437153,PALM5F012260606M0000064,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302068,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,14.03.00,27.00,"5,130",KG,1,Angkut Solid,5E01,,0,0,0,10251372,2322437154,PALM5F012260606M0000067,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302069,PALM,2026,6/6/2026,2000021304,14524,FF,18,6/6/2026,14.28.00,27.00,"5,560",KG,1,Angkut Solid,5E01,,0,0,0,10251373,2322437155,PALM5F012260606M0000072,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302070,PALM,2026,,2000021304,14802,FF,177,6/6/2026,18.07.00,60.00,"4,670",KG,1,Angkut TBS Afd 8,5E04,X,0,0,0,,,PALM5F01226060600000117,6/6/2026,,,MK011504,6/21/2026,MK011504,7/1/2026
,0100302071,PALM,2026,6/6/2026,2000021305,14524,FF,18,6/6/2026,10.07.00,27.00,"8,090",KG,1,Angkut Solid,5E01,,0,0,0,10251374,2322437156,PALM5F012260606M0000029,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302072,PALM,2026,6/6/2026,2000021305,14524,FF,18,6/6/2026,10.46.00,27.00,"6,830",KG,1,Angkut Solid,5E01,,0,0,0,10251375,2322437157,PALM5F012260606M0000032,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302073,PALM,2026,6/6/2026,2000021305,14524,FF,18,6/6/2026,11.23.00,27.00,"4,730",KG,1,Angkut Solid,5E01,,0,0,0,10251376,2322437158,PALM5F012260606M0000035,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302074,PALM,2026,6/6/2026,2000021305,14524,FF,18,6/6/2026,12.21.00,27.00,"5,050",KG,1,Angkut Solid,5E01,,0,0,0,10251377,2322437159,PALM5F012260606M0000051,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302075,PALM,2026,6/6/2026,2000021305,14524,FF,18,6/6/2026,13.21.00,27.00,"5,430",KG,1,Angkut Solid,5E01,,0,0,0,10251378,2322437160,PALM5F012260606M0000060,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302076,PALM,2026,6/6/2026,2000021305,14802,FF,408,6/6/2026,18.13.00,40.00,"7,220",KG,1,Angkut TBS Afd 4,5E01,,0,0,0,10251379,2322437161,PALM5F01226060600000119,6/6/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302094,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,10.55.00,27.00,"7,430",KG,1,Angkut Solid,5E01,,0,0,0,10251366,2322441040,PALM5F012260607M0000005,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302095,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,11.07.00,27.00,"6,530",KG,1,Angkut Solid,5E01,,0,0,0,10251367,2322441041,PALM5F012260607M0000014,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302096,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,11.19.00,27.00,"8,120",KG,1,Angkut Solid,5E01,,0,0,0,10251368,2322441042,PALM5F012260607M0000024,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302097,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,11.34.00,27.00,"7,880",KG,1,Angkut Solid,5E01,,0,0,0,10251369,2322441043,PALM5F012260607M0000026,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302098,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,12.46.00,27.00,"6,970",KG,1,Angkut Solid,5E01,,0,0,0,10251370,2322441045,PALM5F012260607M0000042,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302099,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,13.15.00,27.00,"6,250",KG,1,Angkut Solid,5E01,,0,0,0,10251421,2322441046,PALM5F012260607M0000049,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302100,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,13.29.00,27.00,"6,300",KG,1,Angkut Solid,5E01,,0,0,0,10251422,2322441047,PALM5F012260607M0000052,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302101,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,13.50.00,27.00,"6,200",KG,1,Angkut Solid,5E01,,0,0,0,10251423,2322441048,PALM5F012260607M0000057,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302102,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,14.18.00,27.00,"6,280",KG,1,Angkut Solid,5E01,,0,0,0,10251424,2322441049,PALM5F012260607M0000061,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302103,PALM,2026,6/7/2026,2000021304,14802,FF,211,6/7/2026,14.29.00,31.00,"3,290",KG,1,Angkut TBS Afd 2,5E01,,0,0,0,10251425,2322441050,PALM5F01226060700000063,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302104,PALM,2026,6/7/2026,2000021304,14524,FF,18,6/7/2026,14.58.00,27.00,"6,310",KG,1,Angkut Solid,5E01,,0,0,0,10251426,2322441056,PALM5F012260607M0000073,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302105,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,10.53.00,27.00,"7,230",KG,1,Angkut Solid,5E01,,0,0,0,10251427,2322441058,PALM5F012260607M0000006,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302106,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,11.06.00,27.00,"6,580",KG,1,Angkut Solid,5E01,,0,0,0,10251428,2322441059,PALM5F012260607M0000015,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302107,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,11.19.00,27.00,"8,130",KG,1,Angkut Solid,5E01,,0,0,0,10251429,2322441060,PALM5F012260607M0000025,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302108,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,11.35.00,27.00,"7,920",KG,1,Angkut Solid,5E01,,0,0,0,10251430,2322441061,PALM5F012260607M0000027,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302109,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,12.50.00,27.00,"6,650",KG,1,Angkut Solid,5E01,,0,0,0,10251431,2322441062,PALM5F012260607M0000043,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302110,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,13.14.00,27.00,"6,320",KG,1,Angkut Solid,5E01,,0,0,0,10251432,2322441063,PALM5F012260607M0000050,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302111,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,13.26.00,27.00,"6,190",KG,1,Angkut Solid,5E01,,0,0,0,10251433,2322441064,PALM5F012260607M0000051,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302112,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,13.48.00,27.00,"6,240",KG,1,Angkut Solid,5E01,,0,0,0,10251434,2322441065,PALM5F012260607M0000056,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302113,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,14.18.00,27.00,"6,280",KG,1,Angkut Solid,5E01,,0,0,0,10251435,2322441067,PALM5F012260607M0000062,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302114,PALM,2026,6/7/2026,2000021305,14524,FF,18,6/7/2026,14.46.00,27.00,"6,320",KG,1,Angkut Solid,5E01,,0,0,0,10251436,2322441068,PALM5F012260607M0000074,6/7/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302115,PALM,2026,6/20/2026,2000021344,14802,FF,102,6/20/2026,14.51.00,55.00,"5,390",KG,,ANGKUT TBS,5E08,,13006697,0,0,10251346,2322440022,0000000000000000000000000000000000000093,6/20/2026,,,MK081502,6/21/2026,MK081502,6/21/2026
,0100302116,PALM,2026,6/20/2026,2000021344,14802,FF,313,6/20/2026,20.49.00,40.00,"1,950",KG,,ANGKUT TBS,5E08,,13006697,0,0,10251347,2322440023,0000000000000000000000000000000000000123,6/20/2026,,,MK081502,6/21/2026,MK081502,6/21/2026
,0100302117,PALM,2026,6/20/2026,2000021346,14802,FF,104,6/20/2026,14.53.00,55.00,"6,090",KG,,ANGKUT TBS,5E08,,13001085,0,0,10251348,2322440041,0000000000000000000000000000000000000094,6/20/2026,,,MK081502,6/21/2026,MK081502,6/21/2026
,0100302118,PALM,2026,6/20/2026,2000021346,14802,FF,521,6/20/2026,19.36.00,45.00,"5,230",KG,,ANGKUT TBS,5E08,,13001085,0,0,10251349,2322440042,0000000000000000000000000000000000000121,6/20/2026,,,MK081502,6/21/2026,MK081502,6/21/2026
,0100302119,PALM,2026,6/20/2026,2000021347,14802,FF,252,6/20/2026,14.54.00,130.00,"5,520",KG,,ANGKUT TBS,5E08,,13006220,0,0,10251350,2322440043,0000000000000000000000000000000000000091,6/20/2026,,,MK081502,6/21/2026,MK081502,6/21/2026
,0100302120,PALM,2026,6/20/2026,2000021347,14802,FF,405,6/20/2026,17.37.00,50.00,"1,850",KG,,ANGKUT TBS,5E08,,13006220,0,0,10251401,2322440044,0000000000000000000000000000000000000119,6/20/2026,,,MK081502,6/21/2026,MK081502,6/21/2026
,0100302121,PALM,2026,6/8/2026,2000021305,14524,FF,18,6/8/2026,09.53.00,27.00,"7,240",KG,1,Angkut Tankos,5E01,,0,0,0,10250919,2322435606,PALM5F012260608M0000017,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302122,PALM,2026,6/8/2026,2000021305,14524,FF,18,6/8/2026,10.34.00,27.00,"6,240",KG,1,Angkut Tankos,5E01,,0,0,0,10250920,2322435607,PALM5F012260608M0000023,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302123,PALM,2026,6/8/2026,2000021305,14524,FF,18,6/8/2026,11.26.00,27.00,"5,830",KG,1,Angkut Tankos,5E01,,0,0,0,10251441,2322435608,PALM5F012260608M0000030,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302124,PALM,2026,6/8/2026,2000021305,14802,FF,195,6/8/2026,14.26.00,60.00,"3,290",KG,1,Angkut TBS Afd 8,5E01,,0,0,0,10251442,2322435609,PALM5F01226060800000058,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302125,PALM,2026,6/8/2026,2000021305,14524,FF,18,6/8/2026,14.52.00,27.00,"6,760",KG,1,Angkut Tankos,5E01,,0,0,0,10251443,2322435610,PALM5F012260608M0000065,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302126,PALM,2026,6/8/2026,2000021305,14524,FF,18,6/8/2026,15.26.00,27.00,"6,980",KG,1,Angkut Tankos,5E01,,0,0,0,10251444,2322435611,PALM5F012260608M0000077,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302127,PALM,2026,6/8/2026,2000021305,14524,FF,18,6/8/2026,16.04.00,27.00,"8,380",KG,1,Angkut Tankos,5E01,,0,0,0,10251445,2322435612,PALM5F012260608M0000084,6/8/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302136,PALM,2026,6/9/2026,2000021304,14524,FF,18,6/9/2026,09.23.00,27.00,"5,070",KG,1,Angkut Tankos,5E01,,0,0,0,10251446,2322435613,PALM5F012260610M0000021,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302137,PALM,2026,6/9/2026,2000021304,14524,FF,18,6/9/2026,09.52.00,27.00,"5,570",KG,1,Angkut Tankos,5E01,,0,0,0,10251447,2322435614,PALM5F012260610M0000024,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302138,PALM,2026,6/9/2026,2000021304,14524,FF,18,6/9/2026,12.01.00,27.00,"6,420",KG,1,Angkut Tankos,5E01,,0,0,0,10251448,2322435615,PALM5F012260609M0000056,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302139,PALM,2026,6/9/2026,2000021304,14524,FF,18,6/9/2026,12.40.00,27.00,"5,940",KG,1,Angkut Tankos,5E01,,0,0,0,10251449,2322435616,PALM5F012260609M0000072,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302140,PALM,2026,6/9/2026,2000021304,14524,FF,18,6/9/2026,13.15.00,27.00,"4,870",KG,1,Angkut Tankos,5E01,,0,0,0,10251450,2322435617,PALM5F012260609M0000082,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302141,PALM,2026,6/9/2026,2000021304,14524,FF,18,6/9/2026,13.55.00,27.00,"5,310",KG,1,Angkut Tankos,5E01,,0,0,0,10251461,2322435618,PALM5F012260609M0000094,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302142,PALM,2026,6/9/2026,2000021304,14802,FF,191,6/9/2026,18.40.00,60.00,"5,510",KG,1,Angkut TBS Afd 8,5E01,,0,0,0,10251462,2322435619,PALM5F01226060900000153,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302143,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,08.52.00,27.00,"5,140",KG,1,Angkut Tankos,5E01,,0,0,0,10251463,2322435620,PALM5F012260609M0000016,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302144,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,09.49.00,27.00,"5,810",KG,1,Angkut Tankos,5E01,,0,0,0,10251464,2322435621,PALM5F012260609M0000024,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302145,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,10.37.00,27.00,"5,490",KG,1,Angkut Tankos,5E01,,0,0,0,10251465,2322435622,PALM5F012260609M0000034,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302146,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,11.11.00,27.00,"6,040",KG,1,Angkut Tankos,5E01,,0,0,0,10251466,2322435623,PALM5F012260609M0000043,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302147,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,12.02.00,27.00,"6,870",KG,1,Angkut Tankos,5E01,,0,0,0,10251467,2322435624,PALM5F012260609M0000057,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302148,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,12.50.00,27.00,"6,080",KG,1,Angkut Tankos,5E01,,0,0,0,10251468,2322435625,PALM5F012260609M0000076,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302149,PALM,2026,6/9/2026,2000021305,14524,FF,18,6/9/2026,15.57.00,27.00,"5,660",KG,1,Angkut Tankos,5E01,,0,0,0,10251469,2322435626,PALM5F012260609M0000105,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302150,PALM,2026,6/9/2026,2000021305,14802,FF,511,6/9/2026,18.59.00,48.00,"6,770",KG,1,Angkut TBS Afd 7,5E01,,0,0,0,10251470,2322435627,PALM5F01226060900000167,6/9/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302152,PALM,2026,6/10/2026,2000021304,14524,FF,18,6/10/2026,10.15.00,27.00,"5,370",KG,1,Angkut Tankos,5E01,,0,0,0,10251471,2322435628,PALM5F012260610M0000027,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302153,PALM,2026,6/10/2026,2000021304,14524,FF,18,6/10/2026,10.41.00,27.00,"5,670",KG,1,Angkut Tankos,5E01,,0,0,0,10251472,2322435629,PALM5F012260610M0000030,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302154,PALM,2026,6/10/2026,2000021304,14524,FF,18,6/10/2026,11.10.00,27.00,"5,510",KG,1,Angkut Tankos,5E01,,0,0,0,10251473,2322435630,PALM5F012260610M0000039,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302155,PALM,2026,6/10/2026,2000021304,14524,FF,18,6/10/2026,11.40.00,27.00,"5,680",KG,1,Angkut Tankos,5E01,,0,0,0,10251474,2322435631,PALM5F012260610M0000043,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302156,PALM,2026,6/10/2026,2000021304,14524,FF,18,6/10/2026,12.09.00,27.00,"5,910",KG,1,Angkut Tankos,5E01,,0,0,0,10251475,2322435632,PALM5F012260610M0000045,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302157,PALM,2026,6/10/2026,2000021304,14802,FF,180,6/10/2026,19.48.00,60.00,"4,010",KG,1,Angkut TBS Afd 8,5E01,,0,0,0,10251476,2322435633,PALM5F01226061000000137,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302158,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,09.27.00,27.00,"5,310",KG,1,Angkut Tankos,5E01,,0,0,0,10251477,2322435634,PALM5F012260610M0000022,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302159,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,09.58.00,27.00,"5,670",KG,1,Angkut Tankos,5E01,,0,0,0,10251478,2322435635,PALM5F012260610M0000025,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302160,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,10.19.00,27.00,"5,420",KG,1,Angkut Tankos,5E01,,0,0,0,10251479,2322435636,PALM5F012260610M0000028,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302161,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,10.46.00,27.00,"5,360",KG,1,Angkut Tankos,5E01,,0,0,0,10251480,2322435637,PALM5F012260610M0000031,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302162,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,11.16.00,27.00,"5,410",KG,1,Angkut Tankos,5E01,,0,0,0,10251481,2322435638,PALM5F012260610M0000040,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302163,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,11.45.00,27.00,"5,610",KG,1,Angkut Tankos,5E01,,0,0,0,10251482,2322435639,PALM5F012260610M0000044,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302164,PALM,2026,6/10/2026,2000021305,14524,FF,18,6/10/2026,12.14.00,27.00,"5,710",KG,1,Angkut Tankos,5E01,,0,0,0,10251483,2322435640,PALM5F012260610M0000046,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302165,PALM,2026,6/10/2026,2000021305,14802,FF,507,6/10/2026,17.44.00,27.00,"5,390",KG,1,Angkut TBS Afd 5,5E01,,0,0,0,10251484,2322435641,PALM5F01226061000000113,6/10/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
,0100302167,PALM,2026,6/11/2026,2000021304,14524,FF,18,6/11/2026,08.55.00,27.00,"5,860",KG,1,Angkut Tankos,5E01,,0,0,0,10251380,2322442387,PALM5F012260612M0000014,6/11/2026,,,MK011504,6/21/2026,MK011504,6/21/2026
